date,series_id,value,realtime_start,realtime_end
1999-06-07,WILL5000IND,39.31,2023-03-19,2023-03-19
1999-06-08,WILL5000IND,38.86,2023-03-19,2023-03-19
1999-06-09,WILL5000IND,38.93,2023-03-19,2023-03-19
1999-06-10,WILL5000IND,38.49,2023-03-19,2023-03-19
1999-06-11,WILL5000IND,38.18,2023-03-19,2023-03-19
1999-06-14,WILL5000IND,38,2023-03-19,2023-03-19
1999-06-15,WILL5000IND,38.18,2023-03-19,2023-03-19
1999-06-16,WILL5000IND,39.02,2023-03-19,2023-03-19
1999-06-17,WILL5000IND,39.33,2023-03-19,2023-03-19
1999-06-18,WILL5000IND,39.42,2023-03-19,2023-03-19
1999-06-21,WILL5000IND,39.66,2023-03-19,2023-03-19
1999-06-22,WILL5000IND,39.32,2023-03-19,2023-03-19
1999-06-23,WILL5000IND,39.26,2023-03-19,2023-03-19
1999-06-24,WILL5000IND,38.79,2023-03-19,2023-03-19
1999-06-25,WILL5000IND,38.75,2023-03-19,2023-03-19
1999-06-28,WILL5000IND,39.18,2023-03-19,2023-03-19
1999-06-29,WILL5000IND,39.78,2023-03-19,2023-03-19
1999-06-30,WILL5000IND,40.44,2023-03-19,2023-03-19
1999-07-01,WILL5000IND,40.64,2023-03-19,2023-03-19
1999-07-02,WILL5000IND,40.93,2023-03-19,2023-03-19
1999-07-06,WILL5000IND,40.9,2023-03-19,2023-03-19
1999-07-07,WILL5000IND,41.02,2023-03-19,2023-03-19
1999-07-08,WILL5000IND,40.99,2023-03-19,2023-03-19
